packet_index;timestamp;length;direction;num_cells;ack
6103;1488999869.1315279;247;1;0;0
6104;1488999869.1376531;1514;-1;2;0
6105;1488999869.1377630;1514;-1;2;0
6106;1488999869.1377840;66;1;0;1
6107;1488999869.1378500;1514;-1;2;0
6108;1488999869.1381850;1514;-1;2;0
6110;1488999869.1382749;1514;-1;2;0
6111;1488999869.1449959;1514;-1;2;0
6113;1488999869.1450889;1514;-1;2;0
6114;1488999869.1669919;840;-1;1;0
6116;1488999869.1716180;1514;-1;2;0
6117;1488999869.2022309;189;-1;0;0
6119;1488999869.3070610;609;-1;1;0
6120;1488999869.3415720;1123;1;2;0
6121;1488999869.4236369;66;-1;0;1
6122;1488999869.4501891;1123;-1;2;0
6123;1488999869.4955931;66;1;0;1
6124;1488999869.5843799;609;1;1;0
6125;1488999869.5924790;1514;1;2;0
6126;1488999869.6204000;66;-1;0;1
6127;1488999869.6204259;218;1;0;0
6129;1488999869.6919930;609;-1;1;0
6130;1488999869.6920519;66;1;0;1
6131;1488999869.7512939;1514;-1;2;0
6132;1488999869.7512951;1514;-1;2;0
6134;1488999869.7512989;797;-1;1;0
6136;1488999869.7867999;1123;-1;2;0
6138;1488999869.7919099;609;1;1;0
6139;1488999869.8408060;1514;-1;2;0
6140;1488999869.8408360;1123;1;2;0
6141;1488999869.8408129;1514;-1;2;0
6142;1488999869.8408141;797;-1;1;0
6143;1488999869.8408511;66;1;0;1
6144;1488999869.8702800;1514;-1;2;0
6145;1488999869.8703179;1514;-1;2;0
6147;1488999869.8775640;283;-1;0;0
6149;1488999869.9515970;609;-1;1;0
6151;1488999870.0179009;1514;-1;2;0
6152;1488999870.0179081;1514;-1;2;0
6154;1488999870.0179081;797;-1;1;0
6156;1488999870.0465610;1514;-1;2;0
6157;1488999870.0542750;703;-1;1;0
6159;1488999870.0840530;1123;1;2;0
6160;1488999870.1634490;66;-1;0;1
6161;1488999870.1821020;1514;-1;2;0
6162;1488999870.1821029;1514;-1;2;0
6163;1488999870.1821511;66;1;0;1
6164;1488999870.1821101;797;-1;1;0
6165;1488999870.1821139;1514;-1;2;0
6167;1488999870.1821151;1514;-1;2;0
6168;1488999870.1886401;1514;-1;2;0
6170;1488999870.2176630;1463;-1;2;0
6171;1488999870.2178340;609;1;1;0
6172;1488999870.2497311;1514;-1;2;0
6173;1488999870.2542520;703;-1;1;0
6174;1488999870.2542839;66;1;0;1
6175;1488999871.2994399;609;-1;1;0
6176;1488999871.3389289;1514;-1;2;0
6178;1488999871.3389330;1514;-1;2;0
6179;1488999871.3742480;1340;-1;2;0
6181;1488999871.3802941;609;1;1;0
6182;1488999871.3808160;1514;1;2;0
6183;1488999871.4168150;66;-1;0;1
6184;1488999871.4168410;189;1;0;0
6186;1488999871.5065939;609;-1;1;0
6187;1488999871.5555940;66;1;0;1
6188;1488999871.5712290;1514;-1;2;0
6190;1488999871.5913320;1217;-1;2;0
6192;1488999871.5974619;1514;-1;2;0
6194;1488999871.5974650;1514;-1;2;0
6196;1488999871.6103449;1514;-1;2;0
6198;1488999871.6103461;1514;-1;2;0
6200;1488999871.6207020;1514;-1;2;0
6202;1488999871.6207080;1514;-1;2;0
6204;1488999871.6268411;1514;-1;2;0
6206;1488999871.6268859;1514;-1;2;0
6208;1488999871.6269600;1514;-1;2;0
6209;1488999871.6269600;1057;-1;1;0
6211;1488999871.6383989;1514;-1;2;0
6212;1488999871.6462049;1514;-1;2;0
6214;1488999871.6462090;1514;-1;2;0
6215;1488999871.6462629;1514;-1;2;0
6217;1488999871.6638920;1514;-1;2;0
6218;1488999871.6638930;1514;-1;2;0
6220;1488999871.6638970;1514;-1;2;0
6221;1488999871.6641099;609;1;1;0
6222;1488999871.6647310;1514;-1;2;0
6223;1488999871.6648240;449;-1;0;0
6224;1488999871.6648321;66;1;0;1
6225;1488999871.6736879;1514;-1;2;0
6226;1488999871.6736929;1514;-1;2;0
6228;1488999871.6993849;66;-1;0;1
6229;1488999871.7004011;797;-1;1;0
6230;1488999871.7277639;1514;-1;2;0
6232;1488999871.7282381;1514;-1;2;0
6233;1488999871.7282801;1514;-1;2;0
6235;1488999871.7283630;1514;-1;2;0
6236;1488999871.7283640;1514;-1;2;0
6238;1488999871.7287250;1514;-1;2;0
6239;1488999871.7287731;1514;-1;2;0
6241;1488999871.7535119;1514;-1;2;0
6242;1488999871.7535250;1514;-1;2;0
6244;1488999871.7535260;1514;-1;2;0
6245;1488999871.7537451;609;1;1;0
6246;1488999871.7601309;1514;-1;2;0
6247;1488999871.7601790;1514;-1;2;0
6248;1488999871.7601900;66;1;0;1
6249;1488999871.7647059;1514;-1;2;0
6250;1488999871.7647121;1514;-1;2;0
6252;1488999871.7647879;1514;-1;2;0
6253;1488999871.7647879;1514;-1;2;0
6255;1488999871.7647891;1514;-1;2;0
6256;1488999871.7647891;1514;-1;2;0
6258;1488999871.7647891;1514;-1;2;0
6259;1488999871.7647891;658;-1;1;0
6261;1488999871.7667501;1514;-1;2;0
6262;1488999871.7853849;1514;-1;2;0
6264;1488999871.7889371;1514;-1;2;0
6265;1488999871.8002429;435;-1;0;0
6266;1488999871.8002670;609;1;1;0
6267;1488999871.8157539;1514;-1;2;0
6268;1488999871.8157580;1514;-1;2;0
6269;1488999871.8157880;66;1;0;1
6270;1488999871.8363509;1514;-1;2;0
6271;1488999871.8363609;1514;-1;2;0
6273;1488999871.8363609;1514;-1;2;0
6274;1488999871.8363609;1514;-1;2;0
6276;1488999871.8363609;1514;-1;2;0
6277;1488999871.8368440;1514;-1;2;0
6279;1488999871.8369009;1514;-1;2;0
6280;1488999871.8369019;1514;-1;2;0
6282;1488999871.8369391;1180;-1;2;0
6283;1488999871.8369510;1123;1;2;0
6284;1488999871.8455451;1514;-1;2;0
6285;1488999871.8455451;1514;-1;2;0
6286;1488999871.8455889;66;1;0;1
6287;1488999871.8587899;1514;-1;2;0
6288;1488999871.8721440;1514;-1;2;0
6290;1488999871.8721449;1514;-1;2;0
6291;1488999871.8721449;1514;-1;2;0
6293;1488999871.8724229;232;-1;0;0
6294;1488999871.8724411;609;1;1;0
6295;1488999871.8797281;1514;-1;2;0
6296;1488999871.8797519;1514;-1;2;0
6297;1488999871.8797600;66;1;0;1
6298;1488999871.8962770;1514;-1;2;0
6299;1488999871.8962810;1514;-1;2;0
6301;1488999871.9014721;1514;-1;2;0
6302;1488999871.9014730;1514;-1;2;0
6304;1488999871.9014730;1514;-1;2;0
6305;1488999871.9086111;840;-1;1;0
6306;1488999871.9086449;609;1;1;0
6307;1488999871.9223311;1514;-1;2;0
6308;1488999871.9223340;1514;-1;2;0
6309;1488999871.9223650;66;1;0;1
6310;1488999871.9234769;1514;-1;2;0
6311;1488999871.9235029;1514;-1;2;0
6313;1488999871.9235029;1514;-1;2;0
6314;1488999871.9235029;1514;-1;2;0
6316;1488999871.9243391;1514;-1;2;0
6317;1488999871.9450569;840;-1;1;0
6318;1488999871.9450819;609;1;1;0
6319;1488999871.9458690;1514;-1;2;0
6320;1488999871.9479811;1514;-1;2;0
6321;1488999871.9479930;66;1;0;1
6322;1488999871.9480729;1514;-1;2;0
6323;1488999871.9691830;1514;-1;2;0
6325;1488999871.9692640;1514;-1;2;0
6326;1488999871.9809549;623;-1;1;0
6328;1488999871.9911039;1514;-1;2;0
6329;1488999871.9911079;1514;-1;2;0
6331;1488999871.9920299;1514;-1;2;0
6332;1488999871.9920609;1514;-1;2;0
6333;1488999871.9920609;1514;-1;2;0
6335;1488999871.9923019;609;1;1;0
6336;1488999872.0108581;1514;-1;2;0
6337;1488999872.0108600;1514;-1;2;0
6338;1488999872.0108900;66;1;0;1
6339;1488999872.0154450;1514;-1;2;0
6340;1488999872.0154450;1514;-1;2;0
6342;1488999872.0169549;1057;-1;1;0
6344;1488999872.0670619;66;-1;0;1
6345;1488999872.0917759;1123;-1;2;0
6347;1488999872.8629870;1123;1;2;0
6348;1488999872.8982720;66;-1;0;1
6349;1488999873.1999710;1514;-1;2;0
6350;1488999873.2000160;66;1;0;1
6351;1488999873.1999891;1514;-1;2;0
6353;1488999873.1999891;797;-1;1;0
6355;1488999873.2002490;609;1;1;0
6356;1488999873.2008729;1514;-1;2;0
6357;1488999873.2008729;1514;-1;2;0
6358;1488999873.2008920;66;1;0;1
6359;1488999873.2095621;1514;-1;2;0
6360;1488999873.2101049;1514;-1;2;0
6362;1488999873.2351530;1514;-1;2;0
6363;1488999873.2365861;652;-1;1;0
6365;1488999873.2366199;66;-1;0;1
6366;1488999873.2443380;1514;-1;2;0
6367;1488999873.2443421;1514;-1;2;0
6369;1488999873.2734110;797;-1;1;0
6370;1488999873.2735870;609;1;1;0
6371;1488999873.2746990;1514;1;2;0
6372;1488999873.3101120;66;-1;0;1
6373;1488999873.3101320;761;1;1;0
6375;1488999873.6751671;1514;-1;2;0
6376;1488999873.6751771;1514;-1;2;0
6377;1488999873.6752040;66;1;0;1
6378;1488999873.6751771;797;-1;1;0
6379;1488999873.6751800;1514;-1;2;0
6381;1488999873.6755221;1514;-1;2;0
6382;1488999873.6813660;1514;-1;2;0
6384;1488999873.6813741;1514;-1;2;0
6385;1488999873.6813741;1514;-1;2;0
6387;1488999873.7115409;1166;-1;2;0
6388;1488999873.7555330;1514;-1;2;0
6390;1488999873.7555840;1514;-1;2;0
6391;1488999873.7555840;1514;-1;2;0
6393;1488999873.7557969;609;1;1;0
6394;1488999873.7912741;435;-1;0;0
6395;1488999873.7912791;66;-1;0;1
6396;1488999873.8315880;66;1;0;1
6397;1488999873.8630090;1514;-1;2;0
6399;1488999873.8630109;1514;-1;2;0
6401;1488999873.8673601;797;-1;1;0
6403;1488999873.9328580;609;-1;1;0
6405;1488999873.9512300;609;1;1;0
6406;1488999873.9869320;66;-1;0;1
6407;1488999873.9869449;1123;1;2;0
6409;1488999874.2487459;609;-1;1;0
6410;1488999874.2875891;66;1;0;1
6411;1488999874.5044789;1514;-1;2;0
6413;1488999874.5045280;1514;-1;2;0
6415;1488999874.5045841;797;-1;1;0
6417;1488999874.5045919;1514;-1;2;0
6419;1488999874.5045919;1514;-1;2;0
6421;1488999874.5350921;1514;-1;2;0
6423;1488999874.5351019;1514;-1;2;0
6425;1488999874.5351031;1514;-1;2;0
6427;1488999874.5401371;1166;-1;2;0
6429;1488999874.5624471;1514;-1;2;0
6431;1488999874.5757251;703;-1;1;0
6433;1488999874.6813459;609;-1;1;0
6435;1488999874.6826949;1123;1;2;0
6436;1488999874.7181640;66;-1;0;1
6437;1488999875.0137689;1514;-1;2;0
6438;1488999875.0137730;189;-1;0;0
6439;1488999875.0138130;66;1;0;1
6440;1488999875.0141621;1514;-1;2;0
6441;1488999875.0142310;1514;-1;2;0
6443;1488999875.0142319;1514;-1;2;0
6444;1488999875.0415730;1514;-1;2;0
6446;1488999875.0416269;1514;-1;2;0
6447;1488999875.0416701;1514;-1;2;0
6449;1488999875.0494261;717;-1;1;0
6450;1488999875.0720389;1514;-1;2;0
6452;1488999875.1075130;703;-1;1;0
6454;1488999880.2765591;1123;1;2;0
6455;1488999880.3115201;66;-1;0;1
6456;1488999882.0430830;609;-1;1;0
6457;1488999882.0431001;66;1;0;1
6458;1488999883.2782359;1123;1;2;0
6459;1488999883.3156300;66;-1;0;1
6460;1488999883.9252830;609;1;1;0
6461;1488999883.9253790;1514;1;2;0
6462;1488999883.9253960;1514;1;2;0
6463;1488999883.9254100;1514;1;2;0
6464;1488999883.9254169;1514;1;2;0
6465;1488999883.9254220;1514;1;2;0
6466;1488999883.9260290;1514;1;2;0
6467;1488999883.9260540;1514;1;2;0
6468;1488999883.9260640;1514;1;2;0
6469;1488999883.9260809;1514;1;2;0
6471;1488999883.9659879;1514;1;2;0
6472;1488999883.9659929;1514;1;2;0
6474;1488999883.9660010;1514;1;2;0
6475;1488999883.9660029;1514;1;2;0
6477;1488999883.9663689;919;1;1;0
6484;1488999884.0020590;609;1;1;0
